Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Guinea,GIN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,19.25307879,21.05774122,21.31205299,20.42829328,22.93558337,20.97669878,17.88199717,19.26091584,17.73744423,16.82038767,16.69673054,15.67408685,18.46543257,17.85473583,19.86033717,20.58759852,19.86896398,17.27305444,17.70571227,24.0804425,45.56198595,47.57007625,42.54378128,47.2995571,43.20536692,53.35243198,53.53693733,53.95582599,50.08345493,50.94585876,82.46795481,56.59133532,48.77701601,43.37326389,68.79544138,58.97689951,48.74662126,48.97712534
"Gambia, The",GMB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,43.57732742,47.18984831,50.99335277,51.09171095,40.90885727,37.18131004,40.75574324,42.38109375,43.71549725,43.61459784,46.35488732,47.51711747,59.88797433,63.25521305,63.59847279,66.75703113,59.63816024,62.48225098,64.78919132,53.91661642,56.09831985,59.28690415,58.45328265,65.27742022,71.58267909,34.66402724,36.85037698,36.43790648,28.67646094,35.50114899,29.15572278,25.38529555,28.56538762,28.01593644,30.56114557,25.10846505,32.48556634,37.76500659,29.33951669,30.11543262,29.33975624,26.26088701,24.61389928,26.0312869,26.34470015,25.78029758,27.85899088,26.482755,36.42103533,28.9515245,25.35845316,37.25284479,42.52428423,35.83202038,37.78787629,35.48064804,36.1520709,32.8315064
Guinea-Bissau,GNB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,30.18866222,34.31195462,35.63015928,40.72648279,39.24842718,25.9467134,27.93533933,32.60217724,36.05310866,41.52645056,41.84189438,35.7185592,41.28519525,32.25372324,51.28141446,57.70953299,31.83510513,38.95615094,51.16819429,46.18951631,37.03451335,37.79112264,50.11188578,32.71686427,34.30937125,35.1432633,31.83576742,64.5873636,39.39511969,40.77053598,39.64456165,37.50402789,28.22049699,26.10171709,30.25888697,32.22142876,38.38294062,35.12422611,33.37231355,32.46743937,30.87517194,29.31936439,30.011289,26.74304061,30.17553736,29.32366363,30.52594201,30.37936719,29.36207399,31.81378189,28.39196112,28.06854561,32.12112235,28.15054899
Equatorial Guinea,GNQ,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.60708868,36.20713192,45.46249589,39.46365642,47.86986717,58.9097918,39.28203398,44.77043065,39.23996826,38.41591007,42.21958535,41.18790078,43.56515304,44.0311469,43.74804288,37.08243479,31.83909755,28.84593093,24.84095533
Greece,GRC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,13.97469484,13.54415274,14.1555397,14.64846192,16.03504433,16.32366908,14.9824504,14.60604811,15.00985117,14.96154426,14.60482396,14.54286989,15.52634417,19.27189158,20.39250198,20.31590309,19.97891979,19.83634402,18.68777695,19.52662175,24.22958897,24.69872793,23.63557427,23.69022492,23.11293538,23.26319253,23.93779761,23.20574199,22.34670949,23.82325593,24.3139692,23.39648173,22.96545028,22.03928047,20.83016957,21.75582145,22.50754658,23.06821952,26.00397988,28.76011911,35.1013998,33.69787438,29.67023477,29.02081977,29.21600676,29.36300315,30.32977378,32.77749435,34.32049163,27.64807739,29.19368433,30.98539349,33.42846501,32.6275372,33.91856925,33.08542359,32.47827657,36.10328621,40.60718745,41.0298091,38.84335694,47.75225094,58.65932312,48.44803119
Grenada,GRD,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.50139259,48.86570746,58.64726722,51.89074051,58.76478897,70.39409138,55.02624827,76.41639437,92.55001006,63.46641088,58.21081601,48.61576077,45.52153588,45.07262521,43.51502212,45.32211172,51.14805106,46.74817911,49.71613113,,
Guatemala,GTM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,14.53622217,13.49493949,13.42252536,15.93284764,18.08944793,19.61093733,19.13424894,19.51152391,18.41664079,17.43033796,17.77836134,18.69709794,18.53614429,20.2047322,25.66503323,23.53328396,27.58344088,26.25672927,27.26254481,25.85112781,24.91908564,23.60150949,18.68762138,14.55248444,15.15100301,12.98401607,14.59211949,22.29405505,21.93623865,22.47409728,24.84196453,21.56765026,27.29625964,26.07589705,24.85094775,25.43038631,22.58283566,23.59584313,26.25213334,27.35558273,28.95055351,42.00548489,40.37853473,40.82123947,42.79546265,41.64879809,42.57209031,43.02084671,40.0543846,33.67286049,36.89972824,37.97934526,36.6923267,34.68706536,33.33891636,30.06354563,27.61964822,27.5743741,28.84235554,27.9047666,24.79714893,31.62296511,35.4851744,31.62695829
Guam,GUM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.61343547,46.34351359,46.13595244,43.74554949,49.05615857,56.60677735,57.38514384,54.66031483,54.940392,59.16934189,57.68281102,60.02963512,59.51871658,53.26780479,51.44890696,50.29103609,53.71013056,55.81431943,57.26842461,58.74238049,63.97973951,
Guyana,GUY,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,56.95681974,52.98179535,44.88330341,46.13342184,53.51901767,57.65517241,60.15946502,59.79308723,55.1468988,55.43521861,57.00149365,54.68888495,58.76856332,68.88957816,66.41877029,74.90526316,91.004313,78.76767138,63.09852489,69.2255486,93.64058355,92.31059438,70.08298755,64.57765668,51.35898669,61.88205128,53.21198402,90.76258444,67.93137187,73.53340505,79.85956003,120.2945606,149.2246626,131.0468463,117.115868,112.116602,108.7162232,109.4766061,107.9096766,104.5508431,110.6873973,106.7027174,104.4218929,99.48579368,105.1626137,109.7278887,,,,,,,,,,,,,,,,,,
High income,HIC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,13.02192777,13.03238577,13.34754555,14.95719595,18.47351449,17.05996056,17.90277262,18.14275936,17.6839847,19.51192054,20.92047473,20.23748514,19.50874515,18.69852908,19.13579074,18.4962677,17.32085845,17.79415482,18.12704252,18.94747352,19.31163879,18.60569975,19.25733775,18.06331345,18.63357473,19.90930137,20.54947591,21.39529547,21.48198552,21.51757831,23.31795531,22.73582784,22.56210679,23.18705042,24.81997979,26.21721303,28.02814826,29.13113495,30.61721578,25.91135288,28.49006312,30.58467181,30.35500844,30.54536832,30.74488835,29.53940542,28.56866575,29.66086173,30.47008472,29.91167794,27.73571,30.09920271,33.00910676,30.93159589
"Hong Kong SAR, China",HKG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,90.63715627,86.65822493,80.19564592,80.58546433,72.26402924,79.44265509,75.97415186,84.83033932,86.14498122,85.48428979,85.1542296,76.44429268,79.10808914,81.84165961,77.80757829,78.76211286,76.82850281,84.57018955,88.33890905,89.26186647,92.05141205,84.30448203,92.26209379,95.95445662,93.88051545,95.60190313,102.3568154,111.2071851,106.8663593,108.73116,112.5327813,117.4663313,113.6114542,118.1354027,130.6896478,123.1692519,118.3988149,110.2985764,107.5537386,121.6225633,118.0792829,123.9196942,141.6786759,159.0651574,165.2362928,174.0234982,175.7370562,183.2416294,170.2624989,199.4479636,209.0022901,214.7189649,221.0099588,212.8854582,193.5083476,184.7221029,187.8932671,188.5532665,176.092206,174.3752226,198.4454177,190.3938118,176.0387792
Honduras,HND,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,23.0299419,21.92588433,22.07607995,24.71964895,24.74835886,26.81608179,30.07546141,30.54673132,31.61719233,30.86826116,34.10788382,30.50615595,28.20672654,33.09589222,44.07926535,39.6797153,38.1676572,39.26325664,39.87025345,41.74248932,45.24859914,41.75006526,30.32094492,31.9129683,34.34835477,32.70950541,30.1550607,27.51654068,30.90309459,35.78033624,39.29201377,40.79774237,42.8478473,47.5773545,55.80432557,54.01375472,60.69144296,61.84571151,64.2539104,67.19714566,66.41998159,64.56137151,65.2668724,68.15424968,77.03877529,77.4839263,77.07719305,81.56162338,84.42367851,57.3747552,63.68293204,70.95921592,70.28541699,68.36455893,65.41244255,62.0976479,57.10161217,58.71925624,62.09634565,59.24101425,52.12571628,64.0072451,70.25934312,60.94290361
Heavily indebted poor countries (HIPC),HPC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,23.39050664,24.2304434,23.3985161,22.7153644,21.50825068,22.10230021,25.9014164,24.4023196,28.70005281,29.19548127,29.12892756,28.49140903,29.7220986,29.81418108,28.2953886,28.86027006,29.82818554,30.42206478,31.54225079,33.23375508,32.81619517,34.61345831,35.5914857,32.22684027,34.2632848,36.60851547,38.06712919,36.73653726,35.80713186,34.640402,32.57935358,31.84083545,32.60845222,31.56129688,28.34911098,30.73311806,33.39987658,29.70952575
Croatia,HRV,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.49755698,36.74698406,43.83978268,35.84787728,36.12663968,39.51216058,42.30667469,45.26945102,45.89694531,45.08272647,45.08968385,45.96551447,45.79054464,46.1001069,37.5971499,37.13920235,39.72281707,40.30104894,41.44520103,42.79568404,45.21544991,45.51424072,48.30802087,49.95860734,50.89277828,48.25642222,52.52872544,65.71688608,54.76676014
Haiti,HTI,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.47622695,27.5477134,34.50467072,29.4960447,24.96617704,37.9069165,24.71291342,28.7142552,28.89574892,26.4415065,26.62031525,29.69936755,19.79554163,20.54415792,18.65524901,27.92490793,25.40595761,26.35779524,28.03590235,25.83885964,27.35364807,24.18038401,36.15123597,34.08045623,30.60314784,29.816224,31.37669028,30.17799113,29.80893127,31.07107744,34.35775371,34.01104534,27.45384059,30.02785076,29.29079017,25.51473371
Hungary,HUN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.59327337,27.82667574,30.36925837,31.05945742,39.19622485,41.40941732,46.94329995,54.49971454,58.38211939,70.54871146,66.16774793,60.18313559,60.28498886,63.88404694,65.29789423,75.22804813,77.67868554,79.14437916,70.77564397,76.35760956,80.35548631,79.76926699,78.93528785,81.27112978,79.7939941,77.99918943,79.30895155,79.50519641,79.22160267,76.74758529,79.74713584,94.85574347,76.09204416
IBRD only,IBD,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,13.54917151,13.26656794,12.43030983,12.49371016,12.15538845,11.47319054,11.90353516,11.95399998,11.95129046,11.65547672,12.05211422,12.33649174,12.2707214,13.16649019,16.77883634,18.63573748,17.86979274,18.71739758,18.43543429,18.88727282,21.68877701,21.01053227,19.97148354,18.24249324,17.41898679,17.01883553,15.89742189,16.49149398,18.55771615,19.33152027,18.19345988,18.78455292,24.63856384,22.21300732,21.33100846,22.24141354,21.84413696,22.33918932,21.71497814,22.27855439,24.18500867,24.06001879,25.22077305,26.69554458,28.83054135,28.67044923,28.70722144,28.51882636,29.19513075,24.98771296,26.13933197,27.04267859,26.89874736,26.49944562,25.96943904,23.80667995,22.94949519,23.68842722,24.86988284,23.82196834,22.05726707,24.27385606,25.68112836,24.57100127
IDA & IBRD total,IBT,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,13.9115238,13.80771679,12.9970642,13.01523046,12.90180574,12.3508252,12.59042106,12.71044127,12.64333184,12.30099182,12.67589849,13.0332322,12.80692833,13.63436602,17.02312405,18.70914213,18.0028858,18.78745112,18.68600418,19.23366752,21.86013739,20.25704254,19.30136712,18.10474335,17.54214287,17.14401316,16.34264059,16.96361444,18.84623616,19.59549254,18.462969,19.04661645,24.72190625,22.50817677,21.63975484,22.34140014,21.83381097,22.24697568,21.53429805,22.61694213,24.26523122,24.20554238,25.21250941,26.60038121,28.65560036,28.61949937,28.63165675,28.53775374,29.247665,25.14991946,26.21470241,27.15928903,27.02590035,26.58748288,25.99343426,23.90510696,23.05220915,23.80773556,25.04034209,23.98178998,22.16599266,24.42961503,25.94542457,24.82486695
IDA total,IDA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,25.80138303,18.39833268,17.60445902,19.40512949,20.63698039,20.19533277,22.23763577,23.18116239,23.31968469,23.99238176,22.85336717,23.61206259,26.70664162,27.39653235,26.56288124,24.53646645,22.79545071,22.04293808,20.6254067,27.83238672,25.69085899,26.49363502,25.56673002,25.76984161,26.54360906,28.08374454,27.78566319,28.66642116,29.85280768,27.53066814,26.77721219,28.03856994,28.04345683,27.15861963,25.81622745,25.18281936,24.35789023,25.16849756,27.15574628,26.01867424,23.51246543,26.16878618,29.4724594,28.1451074
IDA blend,IDB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,12.55766274,13.61412465,5.392854468,9.349289454,13.0651153,5.735976381,22.09559987,16.86718566,15.57685887,14.82707873,15.83832335,16.64215686,18.89570552,19.48055794,21.42043332,21.97350208,20.83249821,20.07921855,20.84762156,23.58971317,22.1798762,25.5468562,26.29719315,28.8138284,22.79564137,20.94070151,20.51393571,22.39744778,22.21290203,22.99432903,25.58610246,26.48830381,27.1199706,23.76857247,25.3656732,27.64642505,26.44019168,28.13461553,43.21805779,27.42978378,30.45956744,30.76106843,26.39184088,23.13883897,27.54460022,29.92066824,25.6224105,25.39353149,28.75311546,21.3530017,22.40224294,23.8526601,24.98851951,24.7137963,24.41419099,20.77746098,18.33234795,19.17819264,22.07156246,19.03624974,15.64100712,18.78820264,20.96215448,19.56908499
IDA only,IDX,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.72782661,25.37419251,29.32675551,30.96063269,31.9443465,33.61279386,32.24042612,31.33494719,31.4841807,31.75465417,30.97165608,31.60729733,31.87770233,31.79334854,33.97123642,36.13511088,36.40026989,37.4740042,38.06294592,33.6735709,33.97769893,35.89651062,37.6859479,37.11584932,35.25998504,33.49256619,30.50137575,30.79216954,32.51930066,31.08053441,27.73108692,30.79572374,34.16918113,30.90639263
Isle of Man,IMN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,6.833676657,5.957576405,6.031814896,5.906834458,5.684997747,5.211561589,6.671686852,5.946617673,4.94297347,4.030933823,3.878944276,4.002401341,3.708910336,4.723332826,6.02056925,6.646916056,6.114690211,6.264929324,6.588186608,8.169166374,9.245025716,8.571238135,8.142627901,7.852964463,7.725974551,7.645481198,7.023050239,6.980233152,7.455230361,8.152001813,8.452911276,8.493485781,9.590172117,9.817322332,10.19005946,12.02348067,11.5443186,11.92866955,12.6810009,13.36353343,13.9036866,13.43487512,15.24427901,15.64452227,19.6446891,22.39642292,24.45653908,24.88656893,29.27086318,25.87235027,26.85427325,31.08346869,31.25929107,28.41327065,25.95422274,22.10972471,20.9242508,21.95073212,23.68914073,21.24113863,19.0756284,24.02393045,26.76483213,24.07363871
Not classified,INX,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,41.33424996,39.87971884,36.69323079,41.21625525,52.56910757,44.82472051,49.82838385,53.78303734,55.0116429,60.78813478,57.94090638,57.59940707,50.93309334,50.78222215,54.99524305,53.72350537,48.02634575,48.30438638,49.62600659,53.53708955,50.32320938,50.8583787,51.13998716,53.23571533,58.52887135,62.58314563,63.96112082,65.14470187,73.44834033,73.41092911,80.56509808,79.61634993,73.26987725,65.69090922,66.11194573,68.64788841,70.98712848,72.56006864,75.70616173,80.03532498,86.65441733,83.76834409,86.40108355,85.0490549,91.33158831,93.28101592,105.5672528,101.1386034,93.45804488,122.4742228,114.6455756,91.36377225,95.44505044,102.157667
"Iran, Islamic Rep.",IRN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,17.38846321,15.86309608,13.67864427,12.45990773,16.33036736,16.47576065,17.61258652,19.65890018,20.5127542,21.05005853,21.20146958,21.32280651,21.50599211,20.6578109,24.0337572,35.3798875,28.23007619,29.09277485,22.22002837,16.05949086,28.7466481,27.94338273,20.97324678,24.19628935,16.6206987,14.28879576,10.41323818,8.727449927,14.29881843,18.10775607,23.8018259,30.36985136,27.23333658,20.63075268,13.32294398,13.46800421,15.02616892,15.37162725,16.54483873,15.59339094,19.7901899,21.23224612,23.7587844,26.05163294,26.04692907,24.10967608,23.29832346,21.04369452,21.65227532,20.98809109,19.37099045,16.28610167,21.61404648,21.90381118,22.52074775,20.70175415,19.22613892,22.0091825,27.44870962,27.27046708,24.38555566,21.53460206,24.78162026,27.97906256
Iraq,IRQ,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,20.18943596,22.99473068,21.48229281,24.60776749,31.57399512,42.57353496,35.91264543,40.83336178,31.64885279,31.16358622,31.56232761,62.29278481,66.43805988,32.9316219,29.66414449,29.81654432,26.43734644,26.12727273,22.81213656,22.87006502,7.427963488,2.500730243,1.338738094,0.469148,0.064016371,0.015622473,0.017726709,42.34116099,54.34417187,60.67971783,49.63282142,61.50686458,49.19199623,76.84180641,63.96306859,61.39466973,38.61857687,28.19301393,30.72723605,39.28726856,34.08065041,27.75380518,29.10024923,27.74648187,30.04076041,35.07762216,26.47979651,25.86484898,24.99914974,30.93807022,29.99203884,24.18161548,24.29472266,
Iceland,ISL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,42.75533981,43.35162702,36.37233378,37.16137577,40.63131218,41.15429989,33.75933439,33.30014467,33.16258951,36.35163438,35.06870035,35.66678736,36.46551113,37.08763159,37.60652588,39.60804013,34.32797356,34.90749556,32.27352692,30.91377067,31.96444761,32.16074124,30.02922511,29.27096875,30.26440089,31.54919579,35.30622308,35.07149395,38.11497066,36.97308135,39.00910142,37.79384465,33.91681119,35.57706872,38.02192311,42.09222857,47.13059123,41.8308122,42.3876243,40.67493813,41.90016434,46.86316549,49.15942075,45.54177209,45.14649394,44.16648646,40.84898734,41.24670697,42.59014458,39.14949734,34.66543058,39.00063891,45.83334589,43.15097861
Israel,ISR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,37.87460684,36.64182777,33.04873517,42.56302047,39.79838983,44.00877508,41.36589415,40.31904426,49.99470477,45.99377752,45.10819553,45.57312817,40.15475582,36.83476877,39.2690755,40.84512536,35.51931881,38.65014896,32.84429864,33.4268795,33.01019627,31.79585466,30.47883777,33.97056767,33.7384972,33.60157622,32.76443685,31.34097895,30.04684188,34.00924708,34.64881223,32.72609151,34.67514501,34.21718389,37.80992122,39.61627295,39.44262842,40.23952861,38.32501457,29.98737943,32.20763027,34.81690684,35.33659525,31.41784117,30.31335362,28.10511566,28.1891321,27.39600247,29.14032422,27.41221379,23.53372956,25.73539792,28.77615701,26.92420847
Italy,ITA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,14.90096604,14.78196518,15.47361782,17.91792278,22.22764645,18.62526484,21.09881981,20.38290358,19.54438538,21.27615281,22.73415925,23.56238102,22.33683539,19.81111823,21.38177072,21.47506643,17.41927792,17.53813603,17.49279616,18.49348711,18.02077768,16.80369885,17.39443102,17.32021354,18.54120664,20.96374746,19.13974521,20.38767351,20.98554856,21.37638861,24.71353552,24.30219213,23.55862386,22.77003629,23.33955144,24.61032087,26.87048014,27.58298702,27.4714933,22.86431698,26.74346039,27.90922829,26.89930819,25.85674223,25.8321272,26.29157476,25.63339781,27.44310811,28.46147624,27.74431634,25.21362872,29.13036876,36.93617537,32.51037335
Jamaica,JAM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,38.05084354,34.99795065,34.92223502,34.03866182,38.97769914,36.86635945,35.86928772,36.8053885,42.07263065,43.45723784,37.41671258,40.93886463,41.06733375,41.13029827,45.90589107,45.61221526,37.89126383,28.38235888,37.3307637,50.63205365,51.04020238,55.80659142,48.64242816,43.0275104,61.61030104,65.69387404,45.88652171,46.26743691,47.78635026,52.39798463,51.87699654,51.39145014,63.21978269,38.75790218,55.84718658,56.37600152,52.47433123,48.39558976,46.04199619,45.19513981,50.72296035,49.26357753,49.08480411,51.53716185,51.77407931,55.21465822,60.61407356,61.51573114,71.63409675,52.40552812,49.58513369,53.45320633,51.85636689,52.6836888,53.48637366,46.19585618,44.64174676,48.86610995,51.41405776,52.07452689,,,,
Jordan,JOR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,79.77785614,82.90845886,79.83151012,86.73791349,85.30345952,98.54342123,94.2791346,81.33885593,79.54652563,76.25596265,53.53715688,57.71198671,64.67909431,74.39703154,89.61283546,79.87153482,81.41203468,80.15010555,70.4739311,72.86147581,78.18022437,71.48951395,64.25729794,61.15958846,68.50150866,67.15118563,66.61760377,68.33455531,82.43211509,94.20431119,87.87305394,91.75933329,84.8624294,67.07652648,67.22553505,72.14910187,72.62960228,70.15592442,67.80489783,58.8134752,54.32550783,55.36323138,52.83679935,49.35289306,42.16000685,50.37445569,61.55799228,56.74621408
Japan,JPN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,9.010361227,8.504507302,7.828156379,9.470290038,13.57124812,12.06741402,12.06752195,10.83952692,8.874594285,11.79835452,13.80114255,13.22323289,13.09306927,11.50792744,11.70374106,10.49188987,7.098319759,7.035788819,7.479299962,8.606761725,9.285617818,8.143276541,7.499783799,6.809425135,6.970479106,7.573634501,8.938123142,9.399821984,8.629380124,8.320091715,9.098877381,9.482804509,9.591676459,9.860323691,10.8780888,12.41405886,14.35900205,15.52745068,16.89393316,11.97060079,13.57996924,15.42049847,16.0561363,18.19461192,20.01277922,17.99064852,15.25227761,16.83177447,18.2949862,17.75289168,15.79727763,18.64600665,25.30200902,23.35210391
Kazakhstan,KAZ,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.33167081,46.73912674,47.1170013,43.54854613,36.00476836,37.44269403,34.85997945,40.11705585,49.09726583,46.9540499,47.04104489,43.04631033,43.90878928,44.56814477,40.47822896,42.84881221,37.14841971,33.92764502,29.8940864,26.65319426,29.61406945,26.79057161,25.63027656,24.5330208,28.46770794,24.427635,25.90273809,28.41962945,26.49753557,25.02374645,26.76530584,27.36891619
Kenya,KEN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,33.67010454,31.12995175,30.12515389,28.96276466,29.21223094,30.69585598,30.87280225,29.37301227,29.29735993,28.08870116,30.66391925,35.18910791,28.72707946,28.669014,40.89752051,34.51158185,31.75563773,31.5930964,38.68802232,31.61102051,35.89983172,33.82030444,31.55827115,28.21277299,32.05400493,30.14650159,29.89303032,26.39754666,27.60376853,30.1233478,31.32830772,28.5560669,26.67049591,33.95485119,34.22584439,39.15404042,32.11150875,31.37072951,28.72798111,27.35953979,31.72147324,33.01525966,30.27469965,30.04545059,32.86674477,35.96983595,32.25154548,31.97579751,34.90454109,27.17024632,30.2699277,36.8527289,31.7587443,29.67246196,29.6976849,25.19865079,21.61527477,23.25839793,21.87277784,20.33146615,17.59594664,20.05472884,21.49916951,20.40597384
Kyrgyz Republic,KGZ,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.53271028,36.64864865,47.6055578,41.17504249,40.06839058,42.35712383,56.5576748,46.19024497,58.02600245,56.99655342,47.58306978,37.02233922,43.3393749,45.25165909,51.25982107,56.77844819,79.02936816,84.14540898,92.55712613,78.68080621,81.67852782,81.64136325,95.27173687,91.77663169,87.67752949,75.77197023,69.99816514,66.36460445,67.2738299,60.95381269,49.41040062,64.45578698,87.44944622,100.9934504
Cambodia,KHM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.66718415,38.67607256,46.58254651,43.79756006,45.31770888,44.38132721,53.6327019,61.09222503,60.59196604,64.0806116,65.84634508,70.53312369,72.51204891,75.67640499,72.56343683,68.61472499,56.07695401,59.77185775,59.8693279,63.45523083,68.26698699,67.8253605,66.1283765,66.27271788,64.85539763,62.96625806,60.2898111,62.18359841,73.81881187,73.66657208,67.31417634
Kiribati,KIR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,48.71953138,48.59632866,29.43051221,34.39175183,44.14574817,47.23434214,57.12731819,73.68605025,57.65844971,87.11430846,82.09910301,73.16737144,63.32038454,56.81673699,52.33041911,125.4583259,96.46882616,104.5829518,128.6714168,109.2748484,95.56305961,82.02229126,67.17753145,85.15987791,75.40136759,77.17969323,70.01130399,84.00990145,83.31435338,95.20524936,106.554047,87.5954231,89.21786466,109.4518391,83.84502971,80.70897938,81.32966209,83.49948981,74.1309445,80.26361934,83.3628371,85.81632727,92.15522437,95.93166096,94.65250411,87.30493574,74.3157394,83.33164722,67.30709776,69.73309161,93.11292364,92.37713659
St. Kitts and Nevis,KNA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,11.96478591,13.9542592,15.60535665,14.65766635,12.38339868,14.32523454,18.21592721,19.67874543,22.63571386,22.45220771,21.12207681,23.01337987,21.44246315,27.65364645,33.30044276,31.32895785,28.34904096,27.87656988,29.22180922,30.88978252,37.09166245,37.19141209,32.86108793,30.02654226,28.4638376,25.78540492,28.13931629,28.18489734,26.21437628,25.55509048,25.75597264,26.0485044,24.68703701,23.24620782,24.59514719,26.73976999,27.85200149,29.17752303,28.96079095,27.17193082,32.15599115,30.43605617,28.58028499,29.77676402,33.26137842,33.04172823,35.02545491,36.4823456,47.87446723,40.94826746,44.29585958,52.22858168,51.3642764,46.66003384,42.78302103,36.14293286,33.47115855,36.18671087,37.27557467,36.4812779,32.67445454,38.32222742,48.26464507,43.94400932
