Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Guinea-Bissau,GNB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,13.6,13.747,13.895,14.045,14.197,14.349,14.503,14.658,14.815,14.972,15.132,15.293,15.455,15.618,15.783,15.95,16.118,16.287,16.457,16.77,17.804,18.883,20.013,21.194,22.426,23.704,25.034,26.413,27.841,29.312,30.83,32.39,33.271,33.635,34.002,34.371,34.742,35.114,35.488,35.865,36.243,36.622,37.004,37.387,37.772,38.157,38.545,38.934,39.325,39.716,40.111,40.508,40.908,41.31,41.715,42.123,42.533,42.945,43.36,43.777,44.196,44.617,45.041,45.466
Equatorial Guinea,GNQ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,25.537,26.144,26.234,26.323,26.413,26.502,26.592,26.682,26.773,26.863,26.954,27.045,27.136,27.227,27.319,27.41,27.502,27.594,27.687,27.779,27.872,27.965,28.058,28.151,29.028,29.94,30.871,31.817,32.78,33.755,34.745,35.748,36.766,37.792,38.831,40.494,42.187,43.893,45.616,47.35,49.092,50.832,52.573,54.307,56.033,57.74,59.431,61.1,62.745,64.358,65.94,67.488,69,69.544,70.083,70.616,71.138,71.646,72.143,72.627,73.1,73.561,74.01,74.448
Greece,GRC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.936,56.453,57.34,58.222,59.099,59.969,60.833,61.691,62.543,63.385,64.22,64.951,65.454,65.952,66.448,66.94,67.429,67.912,68.393,68.87,69.343,69.746,69.94,70.134,70.327,70.518,70.709,70.9,71.09,71.279,71.467,71.635,71.757,71.878,71.998,72.119,72.239,72.358,72.478,72.597,72.716,72.913,73.303,73.689,74.073,74.452,74.827,75.199,75.568,75.932,76.292,76.649,77.004,77.355,77.702,78.046,78.387,78.724,79.058,79.388,79.715,80.038,80.357,80.673
Grenada,GRD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,30.332,30.519,30.707,30.895,31.085,31.274,31.465,31.656,31.848,32.04,32.212,32.281,32.351,32.421,32.491,32.561,32.631,32.701,32.771,32.841,32.912,32.978,33.028,33.078,33.128,33.177,33.227,33.277,33.327,33.377,33.427,33.503,33.744,33.985,34.227,34.47,34.714,34.959,35.204,35.45,35.698,35.919,35.913,35.907,35.901,35.895,35.889,35.883,35.877,35.871,35.865,35.859,35.869,35.896,35.938,35.997,36.072,36.164,36.272,36.396,36.537,36.694,36.868,37.059
Greenland,GRL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,58.534,59.806,61.406,62.983,64.534,66.05,67.491,68.853,70.186,71.481,72.744,73.433,73.675,73.914,74.152,74.389,74.625,74.966,75.355,75.74,76.121,76.497,76.869,77.237,77.602,77.961,78.317,78.668,79.016,79.359,79.698,80.033,80.301,80.503,80.703,80.902,81.1,81.226,81.351,81.476,81.6,81.849,82.095,82.338,82.58,82.858,83.172,83.482,83.787,84.087,84.383,84.755,85.2,85.551,85.813,86.071,86.326,86.574,86.816,87.052,87.282,87.507,87.727,87.94
Guatemala,GTM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,31.121,31.768,32.424,33.086,33.682,33.989,34.298,34.608,34.919,35.232,35.545,35.861,36.177,36.494,36.809,37.125,37.443,37.762,38.081,38.402,38.724,39.047,39.37,39.695,40.021,40.347,40.674,41.002,41.332,41.661,41.992,42.323,42.655,42.987,43.32,43.654,43.989,44.323,44.659,44.995,45.332,45.668,46.005,46.318,46.616,46.913,47.21,47.508,47.807,48.104,48.403,48.701,49,49.311,49.634,49.971,50.319,50.68,51.054,51.439,51.836,52.245,52.666,53.098
Guam,GUM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,50.147,51.23,52.314,53.396,54.475,55.548,56.617,57.68,58.738,59.784,61.92,67.153,71.999,76.371,80.252,83.632,86.534,88.983,91.036,92.737,93.753,93.491,93.219,92.937,92.643,92.339,92.023,91.695,91.354,91.002,90.796,91.061,91.32,91.571,91.816,92.055,92.287,92.513,92.733,92.946,93.129,93.233,93.334,93.435,93.534,93.631,93.727,93.822,93.916,94.008,94.099,94.188,94.277,94.364,94.449,94.534,94.617,94.699,94.78,94.859,94.938,95.015,95.091,95.166
Guyana,GUY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,29.009,29.049,29.089,29.129,29.169,29.209,29.249,29.289,29.329,29.369,29.425,29.533,29.641,29.75,29.858,29.967,30.076,30.186,30.295,30.405,30.488,30.396,30.305,30.215,30.124,30.033,29.943,29.853,29.763,29.673,29.583,29.493,29.404,29.315,29.226,29.137,29.048,28.959,28.871,28.782,28.694,28.606,28.518,28.307,28.064,27.822,27.582,27.343,27.105,26.869,26.634,26.4,26.4,26.4,26.414,26.441,26.482,26.538,26.606,26.689,26.786,26.897,27.022,27.162
High income,HIC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,61.42841864,61.98927142,62.55452009,63.13336249,63.7114127,64.28643298,64.84880814,65.4176471,65.97168565,66.49979815,67.0106126,67.47192574,67.9018445,68.32294395,68.73966126,69.14211178,69.49398929,69.84106624,70.19270487,70.52654719,70.84160151,71.17295799,71.46721841,71.7445352,72.00954037,72.26912775,72.5527472,72.86133898,73.15977396,73.40926437,73.63330614,73.88161624,74.11654791,74.33329162,74.55158476,74.76924463,74.97901128,75.17831924,75.37610982,75.5732787,75.76833254,76.07150214,76.4243897,76.75929771,77.08482434,77.40043315,77.69330034,77.97732618,78.25264217,78.51234936,78.75851801,78.94902198,79.1144652,79.27932645,79.44481566,79.61921556,79.79702257,79.97524807,80.15366107,80.34306724,80.53761216,80.72897314,80.93700892,81.15236901
"Hong Kong SAR, China",HKG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,85.2,85.293,85.582,85.867,86.147,86.422,86.692,86.958,87.22,87.476,87.729,88.039,88.474,88.894,89.301,89.695,90.077,90.445,90.801,91.145,91.478,91.794,92.09,92.376,92.653,92.92,94.248,96.86,98.309,99.094,99.517,99.832,99.979,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Honduras,HND,Urban population (% of total population),SP.URB.TOTL.IN.ZS,22.747,23.318,23.9,24.491,25.094,25.704,26.325,26.955,27.596,28.244,28.902,29.569,30.246,30.93,31.571,32.11,32.653,33.2,33.752,34.309,34.87,35.435,36.004,36.577,37.155,37.735,38.319,38.907,39.481,39.969,40.46,40.953,41.448,41.943,42.441,42.941,43.442,43.944,44.447,44.952,45.458,45.964,46.61,47.267,47.927,48.585,49.245,49.905,50.566,51.225,51.885,52.543,53.202,53.858,54.514,55.165,55.813,56.457,57.096,57.73,58.359,58.982,59.6,60.212
Heavily indebted poor countries (HIPC),HPC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,12.41887437,12.76600523,13.12250643,13.49685369,13.89401481,14.30544756,14.71284537,15.13394229,15.56763029,16.01698519,16.44979837,16.88941734,17.33821192,17.79029686,18.22424056,18.66597959,19.11465165,19.56278469,20.02788977,20.43257972,20.85907171,21.27008575,21.6603073,22.0879711,22.56313379,23.08012689,23.59643077,24.09898862,24.58437652,25.02971768,25.46103768,25.84179892,26.21929422,26.58256762,26.95155378,27.29312973,27.55187043,27.83435305,28.13482269,28.43856515,28.75120665,29.09978421,29.44054525,29.78487501,30.13198472,30.50070559,30.87546447,31.19183871,31.62409892,32.05307562,32.49151297,32.93355814,33.35904399,33.79203411,34.23420204,34.69019041,35.15702878,35.62467311,36.09313233,36.56632147,37.04653897,37.53686938,38.03986955,38.5476985
Croatia,HRV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,30.154,31.04,32.001,32.979,33.972,34.977,35.997,37.03,38.076,39.13,40.196,41.168,41.839,42.511,43.186,43.864,44.545,45.227,45.911,46.597,47.285,47.887,48.237,48.587,48.937,49.287,49.637,49.987,50.338,50.687,51.037,51.357,51.588,51.818,52.048,52.279,52.509,52.739,52.968,53.198,53.428,53.642,53.81,53.979,54.147,54.315,54.483,54.651,54.819,54.987,55.155,55.322,55.506,55.706,55.923,56.155,56.403,56.667,56.947,57.242,57.553,57.878,58.219,58.575
Haiti,HTI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,15.593,15.975,16.365,16.762,17.168,17.58,18.001,18.429,18.866,19.31,19.762,20.222,20.323,20.35,20.377,20.404,20.431,20.459,20.486,20.513,20.541,20.568,20.595,21.36,22.297,23.261,24.255,25.277,26.329,27.405,28.51,29.641,30.8,31.39,31.987,32.59,33.2,33.792,34.389,34.992,35.6,37.251,38.935,40.645,41.679,42.638,43.604,44.574,45.551,46.528,47.509,48.492,49.477,50.46,51.444,52.427,53.396,54.346,55.278,56.192,57.088,57.964,58.82,59.656
Hungary,HUN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.911,56.335,56.758,57.181,57.603,58.022,58.441,58.859,59.276,59.691,60.112,60.539,60.965,61.388,61.81,62.231,62.65,63.066,63.48,63.893,64.191,64.372,64.553,64.734,64.915,65.095,65.274,65.453,65.632,65.81,65.838,65.713,65.587,65.461,65.335,65.209,65.083,64.956,64.829,64.702,64.575,64.67,65.081,65.489,65.896,66.365,66.895,67.421,67.943,68.46,68.911,69.358,69.678,69.953,70.227,70.5,70.779,71.062,71.351,71.644,71.942,72.245,72.552,72.864
IBRD only,IBD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,26.09236203,26.66323774,27.18977792,27.6653091,28.14954024,28.3715196,28.58338242,28.80951725,29.03223389,29.24603299,29.45045502,29.66576604,29.92447767,30.22587352,30.57324228,30.93141844,31.28141048,31.63830893,32.10966989,32.68706081,33.26694254,33.86337235,34.4403391,34.96396287,35.5025736,36.03996089,36.57145537,37.09479485,37.6141387,38.11808229,38.60088178,39.10020853,39.59971744,40.1008602,40.60593653,41.11107346,41.61753321,42.12954637,42.6516721,43.1800009,43.71835125,44.30380116,44.94258901,45.59211816,46.251096,46.91648372,47.5698188,48.21148626,48.861001,49.51075213,50.15844626,50.77719312,51.38720804,52.00486824,52.62917882,53.25010939,53.86403285,54.474198,55.07841595,55.67446521,56.25904995,56.83833859,57.40586655,57.95862389
IDA & IBRD total,IBT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,23.95342632,24.45246554,24.92464895,25.36721509,25.8172118,26.05125331,26.27838171,26.51972967,26.75968942,26.99511358,27.22440618,27.47274311,27.75583764,28.06953714,28.42004284,28.72869341,29.0884239,29.45425712,29.91476615,30.45461769,31.00224776,31.56027747,32.0795105,32.55816918,33.05500015,33.55458233,34.05081619,34.54108883,35.02803695,35.49964978,35.95419139,36.40700769,36.85229595,37.29404825,37.73871931,38.18062623,38.61612707,39.05807343,39.5089502,39.96318282,40.42563516,40.93750841,41.49067224,42.05064225,42.61873921,43.19275581,43.75701485,44.30575033,44.87133864,45.43615835,46.00079019,46.53749778,47.0659314,47.60524697,48.147239,48.69336027,49.23454772,49.77244203,50.30226084,50.82245943,51.33048498,51.831496,52.32679367,52.81421687
IDA total,IDA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,13.6860535,13.98161616,14.27479162,14.58373211,14.90350741,15.23137749,15.56101469,15.91265935,16.27383389,16.64650741,17.02070478,17.43699111,17.86017763,18.28084019,18.70545148,18.85371849,19.32172265,19.79571083,20.28636851,20.75112151,21.24649301,21.72008883,22.07655414,22.45358055,22.86209708,23.29383533,23.73268672,24.17389737,24.61493555,25.04546382,25.48016986,25.84870094,26.19898868,26.5422163,26.88737922,27.22371838,27.53090371,27.84903883,28.17609091,28.50145462,28.83492029,29.23383942,29.64452674,30.05568706,30.4722825,30.90046799,31.3387528,31.76294091,32.233136,32.69911497,33.17428472,33.62301851,34.05332877,34.48626328,34.92046199,35.39303816,35.87907732,36.37294904,36.86876003,37.36699458,37.86849328,38.37709275,38.9024403,39.43728704
IDA blend,IDB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,18.61937125,18.94152683,19.21331542,19.49919164,19.78938032,20.08148055,20.37810149,20.68318661,20.99291214,21.30505368,21.63215416,22.04563504,22.45240041,22.88618807,23.33320136,23.78461113,24.23670162,24.66546309,25.0990444,25.52095895,25.89210685,26.3286915,26.73985378,27.16069414,27.59016604,28.02234312,28.46241864,28.90662241,29.34493088,29.80126842,30.29208004,30.66320776,31.03696124,31.40144444,31.76674037,32.13364871,32.50282555,32.86979937,33.22809872,33.57443316,33.9228374,34.3657724,34.8128192,35.25180115,35.6945,36.14201122,36.59508601,37.05161267,37.51315088,37.98077604,38.45520684,38.91647095,39.3680385,39.82613875,40.29156677,40.76195886,41.23387229,41.70359577,42.17585195,42.65187153,43.13076151,43.61395652,44.10683359,44.61136194
Indonesia,IDN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,14.586,14.821,15.058,15.299,15.543,15.789,16.039,16.293,16.549,16.809,17.071,17.338,17.779,18.28,18.793,19.317,19.853,20.398,20.956,21.524,22.104,22.815,23.606,24.415,25.244,26.089,26.953,27.835,28.736,29.651,30.584,31.613,32.703,33.808,34.933,36.076,37.235,38.406,39.593,40.792,42.002,42.783,43.568,44.356,45.149,45.942,46.738,47.535,48.335,49.134,49.914,50.595,51.276,51.955,52.635,53.313,53.989,54.659,55.325,55.985,56.641,57.29,57.934,58.572
IDA only,IDX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,11.50866197,11.79173952,12.0932858,12.41067651,12.74191679,13.08408535,13.42670948,13.79814593,14.1816822,14.57992366,14.97195059,15.38378822,15.80894065,16.22095091,16.63189435,16.63643544,17.10081936,17.58217693,18.08743667,18.56026618,19.08754031,19.54946082,19.86322036,20.21143361,20.60341441,21.02470228,21.45104527,21.87895754,22.30906628,22.71564326,23.10979929,23.46461604,23.79958981,24.13399048,24.46962639,24.7898309,25.06429263,25.35588366,25.66518066,25.97819126,26.29870954,26.66786543,27.05792113,27.45340297,27.85164667,28.26546541,28.69261666,29.0927416,29.55731276,30.01283068,30.4793027,30.91586292,31.33327697,31.75109058,32.17064251,32.64892715,33.15078135,33.66573181,34.18204737,34.70153254,35.22365726,35.75216417,36.30078208,36.86029324
Isle of Man,IMN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.123,55.345,55.586,55.826,56.066,56.305,56.47,56.311,56.151,55.991,55.831,55.556,54.77,53.983,53.194,52.403,51.799,51.795,51.791,51.788,51.784,51.78,51.776,51.773,51.769,51.765,51.761,51.757,51.754,51.75,51.746,51.745,51.754,51.764,51.773,51.783,51.792,51.8,51.808,51.815,51.823,51.833,51.851,51.869,51.887,51.905,51.922,51.94,51.958,51.976,51.994,52.012,52.046,52.096,52.162,52.245,52.343,52.458,52.588,52.735,52.898,53.076,53.271,53.482
India,IND,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.924,18.032,18.218,18.405,18.595,18.785,18.977,19.171,19.366,19.562,19.76,19.991,20.321,20.653,20.991,21.332,21.677,22.026,22.379,22.736,23.098,23.417,23.647,23.879,24.113,24.348,24.585,24.823,25.063,25.305,25.547,25.778,25.984,26.191,26.399,26.607,26.817,27.028,27.24,27.453,27.667,27.918,28.244,28.572,28.903,29.235,29.569,29.906,30.246,30.587,30.93,31.276,31.634,32.003,32.384,32.777,33.182,33.6,34.03,34.472,34.926,35.393,35.872,36.364
Not classified,INX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,45.184,45.393,45.603,45.813,46.023,46.233,46.637,47.795,48.956,50.115,51.276,52.269,52.611,52.952,53.294,53.634,53.975,54.315,54.655,54.994,55.333,55.634,55.794,55.955,56.115,56.275,56.427,56.553,56.678,56.804,56.929,57.073,57.293,57.512,57.731,57.949,58.173,58.419,58.664,58.91,59.155,59.399,59.649,59.925,60.202,60.477,60.738,60.94,61.141,61.342,61.542,61.742,61.942,62.141,62.34,62.538,62.737,62.947,63.17,63.405,63.653,63.912,64.183,64.466
"Iran, Islamic Rep.",IRN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,33.735,34.389,35.051,35.718,36.391,37.068,37.752,38.557,39.437,40.321,41.212,42.11,43.014,43.92,44.832,45.747,46.666,47.47,48.21,48.951,49.693,50.434,51.175,51.916,52.657,53.395,54.133,54.717,55.257,55.794,56.33,56.865,57.653,58.519,59.38,60.236,61.087,61.853,62.588,63.318,64.042,64.758,65.468,66.172,66.869,67.558,68.239,68.864,69.458,70.045,70.626,71.2,71.755,72.295,72.83,73.358,73.88,74.394,74.898,75.391,75.874,76.345,76.807,77.257
Iraq,IRQ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,42.899,44.432,45.978,47.532,49.093,50.651,51.868,52.945,54.02,55.089,56.154,57.214,58.269,59.313,60.351,61.379,62.398,63.404,64.178,64.852,65.521,66.183,66.839,67.488,68.132,68.767,69.396,70.017,70.072,69.889,69.706,69.522,69.337,69.152,68.966,68.78,68.593,68.405,68.388,68.442,68.496,68.55,68.604,68.658,68.712,68.766,68.819,68.873,68.927,68.98,69.103,69.268,69.432,69.595,69.758,69.921,70.094,70.278,70.473,70.678,70.893,71.119,71.354,71.599
Iceland,ISL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.3,80.803,81.297,81.781,82.256,82.72,83.175,83.621,84.057,84.483,84.9,85.269,85.63,85.983,86.33,86.669,87.002,87.326,87.644,87.955,88.26,88.533,88.8,89.062,89.319,89.57,89.816,90.057,90.294,90.524,90.75,90.932,91.112,91.287,91.46,91.63,91.797,91.96,92.121,92.267,92.401,92.532,92.662,92.789,92.914,93.037,93.159,93.278,93.395,93.511,93.574,93.587,93.6,93.633,93.667,93.7,93.735,93.773,93.813,93.855,93.898,93.944,93.992,94.042
Israel,ISR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,76.848,77.985,78.754,79.502,80.232,80.94,81.63,82.3,82.952,83.582,84.195,84.789,85.351,85.793,86.224,86.643,87.053,87.45,87.838,88.215,88.583,88.94,89.287,89.608,89.719,89.828,89.936,90.044,90.15,90.255,90.359,90.463,90.565,90.666,90.767,90.866,90.943,91.009,91.074,91.139,91.203,91.267,91.33,91.393,91.456,91.518,91.58,91.641,91.702,91.763,91.826,91.892,91.96,92.031,92.104,92.179,92.256,92.336,92.418,92.501,92.587,92.674,92.763,92.854
Italy,ITA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,59.361,59.856,60.355,60.853,61.35,61.843,62.334,62.822,63.309,63.792,64.272,64.75,65.039,65.241,65.442,65.643,65.844,66.044,66.243,66.442,66.64,66.837,66.886,66.866,66.846,66.826,66.806,66.786,66.766,66.746,66.726,66.706,66.742,66.802,66.862,66.922,66.982,67.042,67.102,67.162,67.222,67.282,67.382,67.501,67.62,67.738,67.856,67.974,68.092,68.209,68.327,68.444,68.684,68.979,69.272,69.565,69.855,70.144,70.438,70.736,71.039,71.346,71.657,71.973
Jamaica,JAM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,33.769,34.5,35.239,35.985,36.74,37.499,38.265,39.036,39.815,40.596,41.324,41.858,42.395,42.933,43.472,44.013,44.557,45.1,45.645,46.191,46.739,47.286,47.813,48.016,48.22,48.424,48.628,48.832,49.036,49.24,49.444,49.656,49.896,50.136,50.375,50.615,50.855,51.095,51.335,51.574,51.814,52.053,52.251,52.437,52.625,52.811,52.998,53.184,53.371,53.557,53.743,53.93,54.132,54.35,54.584,54.833,55.098,55.378,55.674,55.985,56.311,56.652,57.008,57.378
Jordan,JOR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,50.879,52.412,53.215,53.565,53.914,54.262,54.61,54.957,55.296,55.633,55.971,56.308,56.645,56.98,57.315,57.65,57.984,58.316,58.649,58.98,60.029,61.464,62.882,64.278,65.652,66.996,68.315,69.606,70.868,72.095,73.291,74.455,75.586,76.68,77.74,78.207,78.22,78.232,78.245,78.258,78.27,78.283,78.296,78.308,78.321,79.485,80.97,82.371,83.692,84.928,86.088,87.172,88.185,89.125,90,90.256,90.506,90.747,90.979,91.203,91.418,91.626,91.827,92.02
Japan,JPN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,63.272,64.213,65.144,66.064,66.972,67.866,68.704,69.516,70.316,71.102,71.877,72.666,73.452,74.22,74.975,75.716,75.944,76.002,76.06,76.118,76.175,76.273,76.383,76.493,76.603,76.712,76.835,76.962,77.088,77.213,77.339,77.473,77.61,77.746,77.881,78.016,78.145,78.272,78.398,78.523,78.649,79.99,81.647,83.196,84.64,85.978,87.118,88.146,89.103,89.989,90.812,91.069,91.148,91.226,91.304,91.381,91.457,91.535,91.616,91.698,91.782,91.867,91.955,92.043
Kazakhstan,KAZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,44.198,44.746,45.296,45.847,46.4,47.047,47.696,48.346,48.997,49.647,50.236,50.753,51.269,51.785,52.3,52.564,52.828,53.092,53.356,53.7,54.142,54.582,55.022,55.461,55.9,56.01,56.121,56.231,56.341,56.357,56.266,56.175,56.083,55.992,55.9,55.921,55.943,55.964,55.986,56.025,56.098,56.171,56.244,56.317,56.39,56.463,56.536,56.609,56.682,56.755,56.827,56.9,56.973,57.046,57.118,57.191,57.264,57.336,57.428,57.54,57.671,57.821,57.99,58.179
Kenya,KEN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,7.362,7.565,7.774,8.038,8.318,8.605,8.902,9.209,9.525,9.85,10.295,10.778,11.282,11.805,12.349,12.914,13.503,14.112,14.745,15.401,15.583,15.681,15.78,15.879,15.979,16.079,16.18,16.281,16.383,16.485,16.748,17.043,17.342,17.645,17.952,18.263,18.579,18.898,19.222,19.55,19.892,20.239,20.591,20.948,21.31,21.675,22.045,22.42,22.8,23.183,23.571,23.969,24.376,24.794,25.221,25.658,26.105,26.562,27.03,27.507,27.995,28.493,29.002,29.52
Kyrgyz Republic,KGZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,34.181,34.511,34.844,35.178,35.515,35.851,36.19,36.53,36.871,37.214,37.466,37.609,37.753,37.897,38.042,38.186,38.331,38.476,38.621,38.677,38.627,38.577,38.527,38.477,38.427,38.377,38.327,38.277,38.227,38.065,37.777,37.49,37.203,36.918,36.633,36.349,36.066,35.785,35.504,35.3,35.298,35.296,35.295,35.293,35.292,35.29,35.289,35.287,35.285,35.284,35.306,35.352,35.423,35.517,35.635,35.777,35.944,36.135,36.351,36.591,36.856,37.146,37.461,37.801
Cambodia,KHM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,10.285,10.293,10.333,10.497,10.662,10.83,11,12.098,13.291,14.579,15.97,18.717,21.818,25.263,29.055,4.477,4.82,5.186,5.578,5.999,9.898,12.742,13.031,13.325,13.626,13.931,14.242,14.559,14.883,15.211,15.546,15.887,16.234,16.587,16.946,17.311,17.683,18.06,18.355,18.47,18.586,18.703,18.82,18.937,19.055,19.174,19.293,19.413,19.571,19.93,20.294,20.663,21.037,21.415,21.799,22.188,22.582,22.98,23.388,23.805,24.232,24.668,25.114,25.57
Kiribati,KIR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,16.29,16.918,17.566,18.233,18.92,19.625,20.351,21.097,21.863,22.871,24.088,25.348,26.654,27.997,28.96,29.606,30.262,30.925,31.596,32.036,32.284,32.532,32.782,33.032,33.284,33.541,33.828,34.116,34.405,34.695,34.987,35.272,35.555,35.839,36.123,36.409,37.386,38.752,40.138,41.54,42.958,43.473,43.492,43.512,43.532,43.551,44.03,44.866,45.706,46.547,47.39,48.235,49.082,49.927,50.773,51.619,52.45,53.262,54.057,54.835,55.594,56.335,57.058,57.762
St. Kitts and Nevis,KNA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,27.644,28.269,28.903,29.545,30.197,30.855,31.521,32.196,32.878,33.567,34.141,34.317,34.495,34.672,34.849,35.027,35.206,35.385,35.564,35.744,35.882,35.754,35.626,35.498,35.37,35.243,35.116,34.989,34.862,34.735,34.609,34.474,34.283,34.093,33.904,33.715,33.526,33.339,33.151,32.965,32.778,32.598,32.455,32.312,32.17,32.028,31.886,31.744,31.603,31.463,31.322,31.182,31.062,30.964,30.885,30.827,30.79,30.773,30.776,30.799,30.843,30.906,30.991,31.096
"Korea, Rep.",KOR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,27.71,28.531,29.461,30.407,31.372,32.351,33.347,34.971,36.846,38.756,40.704,42.261,43.692,45.131,46.579,48.033,49.719,51.476,53.233,54.981,56.72,58.407,60.061,61.693,63.301,64.876,66.679,68.563,70.389,72.148,73.844,74.972,75.82,76.645,77.452,78.239,78.662,78.905,79.145,79.384,79.621,79.94,80.299,80.652,81.002,81.345,81.528,81.631,81.733,81.835,81.936,81.923,81.851,81.779,81.707,81.634,81.562,81.503,81.459,81.43,81.414,81.414,81.427,81.456
Kuwait,KWT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,74.893,75.787,76.66,77.511,78.341,79.273,80.716,82.081,83.371,84.582,85.661,86.444,87.192,87.902,88.579,89.384,90.745,91.944,93,93.928,94.781,95.67,96.414,97.034,97.551,97.903,97.917,97.932,97.946,97.96,97.974,97.988,98.002,98.016,98.029,98.096,98.325,98.527,98.705,98.862,99,99.908,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Latin America & Caribbean (excluding high income),LAC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,48.00514665,48.79828466,49.61514976,50.43615945,51.26302169,52.02889775,52.79429283,53.55915513,54.32550365,55.08831137,55.84648044,56.61645438,57.38326046,58.12686702,58.86411487,59.60169354,60.33543988,61.07077225,61.80358671,62.5305835,63.25026019,63.93274334,64.58809621,65.23598177,65.87642388,66.51151149,67.13190236,67.74084243,68.34224069,68.93272766,69.50967172,70.05562925,70.57667477,71.07887621,71.58791838,72.09187885,72.57144356,73.06144179,73.54764024,74.01716326,74.48367563,74.85565809,75.20983818,75.56088047,75.89744147,76.22864355,76.55692334,76.88077232,77.19753766,77.50590695,77.81255475,78.11536487,78.40969088,78.69872925,78.98610197,79.27086006,79.55043205,79.82527521,80.09618828,80.36486748,80.6312119,80.89404854,81.15198386,81.40584692
Lao PDR,LAO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,7.946,8.02,8.095,8.17,8.246,8.323,8.4,8.692,8.994,9.304,9.625,9.955,10.295,10.597,10.837,11.081,11.331,11.584,11.843,12.107,12.377,12.65,12.93,13.214,13.504,13.804,14.118,14.439,14.766,15.098,15.437,15.782,16.133,16.49,16.854,17.378,18.234,19.12,20.039,20.991,21.977,22.993,24.044,25.126,26.242,27.186,27.748,28.316,28.893,29.475,30.064,30.66,31.264,31.872,32.487,33.108,33.736,34.368,35.004,35.645,36.29,36.939,37.592,38.247
Lebanon,LBN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,42.343,44.039,45.752,47.475,49.207,50.935,52.664,54.386,56.101,57.796,59.475,61.06,62.58,64.072,65.54,66.978,68.387,69.759,71.099,72.403,73.672,74.899,76.089,77.24,78.353,79.422,80.454,81.446,82.4,82.763,83.12,83.472,83.818,84.157,84.491,84.82,85.142,85.459,85.77,85.885,86,86.118,86.24,86.366,86.494,86.627,86.762,86.901,87.042,87.187,87.334,87.484,87.636,87.79,87.947,88.106,88.266,88.429,88.593,88.758,88.925,89.093,89.262,89.432
